SCC,차종,소분류,연료,물질,연식,추가조건,배출계수,열화계수,,
7050101,화물차,경형,LPG,CO,’09-’11,,4.5878E-16*V^(7.2766),Tf10p_5W,,
7050101,화물차,경형,LPG,CO,’12-’13,,0.6830*V^(-0.7666),Tf10p_5W,,
7050101,화물차,경형,LPG,CO,’12-’13,,4.4393E-16*V^(7.2766),Tf10p_5W,,
7050101,화물차,경형,LPG,CO,’14,,0.6602*V^(-0.7666),Tf10p_5W,,
7050101,화물차,경형,LPG,CO,’14,,4.2909E-16*V^(7.2766),Tf10p_5W,,
7050101,화물차,경형,LPG,CO,’15,,0.6374*V^(-0.7666),Tf10p_5W,,
7050201,화물차,소형,경유,VOC,’90<,,0.4840*V^(-0.2756),Tf5p_5W,,
7050201,화물차,소형,경유,VOC,’91-’95,,0.4844*V^(-0.3288),Tf5p_5W,,
7050201,화물차,소형,경유,VOC,’96-’97,,0.4955*V^(-0.3393),Tf5p_5W,,
7050201,화물차,소형,경유,VOC,’98-’03,,0.6122*V^(-0.5684),Tf5p_5W,,
7050201,화물차,소형,경유,VOC,’04-’07,,0.1807*V^(-0.6588),Tf5p_5W,,
7050201,화물차,소형,경유,VOC,’08-’11,,0.829*V^(-1.0961),Tf5p_5W,,
7050201,화물차,소형,경유,VOC,’12-’16.8,,0.829*V^(-1.0961),Tf5p_5W,,
7050201,화물차,소형,경유,VOC,’16.9>,,1.7295E-06*V^2?2.4977E-04*V+2.8876E-02,Tf5p_5W,,
7050201,화물차,소형,경유,NOx,’03<,T>=20,32.4104×V^(-0.6377),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’03<,10<=T<20,24.3491×V^(-0.7277),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’03<,0<=T<10,17.2988×V^(-0.5818),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’03<,T<0,12.4051×V^(-0.4960),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’04-’07,T>=20,32.4104×V^(-0.6377),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’04-’07,10<=T<20,24.3491×V^(-0.7277),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’04-’07,0<=T<10,17.2988×V^(-0.5818),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’04-’07,T<0,12.4051×V^(-0.4960),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’08-’11,T>=20,32.4104×V^(-0.6377),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’08-’11,10<=T<20,24.3491×V^(-0.7277),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’08-’11,0<=T<10,17.2988×V^(-0.5818),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’08-’11,T<0,12.4051×V^(-0.4960),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’12-’16.8,(V<=65.4) and (T>=10),2.0217×V^(-0.2645),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’12-’16.8,(V>65.4) and (T>=10),0.0271×V^(0.7596),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’12-’16.8,0<=T<10,17.2998×V^(-0.5818),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’12-’16.8,T<0,12.4051×V^(-0.4960),Tf2p_5W,,
7050201,화물차,소형,경유,NOx,’16.9>,,4E-05*V^2?0.0059*V+1.0408,Tf2p_5W,,
7050201,화물차,소형,경유,PM10,’90<,,0.8117*V^(-0.4071),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’91-’95,,0.6188*V^(-0.4540),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’96-’97,,0.7037*V^(-0.5357),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’98-’99,,0.6157*V^(-0.5357),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’00-’03,,0.4838*V^(-0.5357),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’04-’07,,0.2067*V^(-0.3596),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’08-’11,,0.3111*V^(-0.5125),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’12-’16.8,,0.1119*V^(-0.5125),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’16.9>,,8.6547E-03*V^(-9.7564E-01),Tf5p_5W,,
7050201,화물차,소형,경유,PM10,’16.9>,,1.2588E-12*V^4.4235,Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’90<,,0.92*0.8117*V^(-0.4071),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’91-’95,,0.92*0.6188*V^(-0.454),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’96-’97,,0.92*0.7037*V^(-0.5357),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’98-’99,,0.92*0.6157*V^(-0.5357),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’00-’03,,0.92*0.4838*V^(-0.5357),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’04-’07,,0.92*0.2067*V^(-0.3596),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’08-’11,,0.92*0.3111*V^(-0.5125),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’12-’16.8,,0.92*0.1119*V^(-0.5125),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’16.9>,,0.92*8.6547E-03*V^(-9.7564E-01),Tf5p_5W,,
7050201,화물차,소형,경유,PM25,’16.9>,,0.92*1.2588E-12*V^4.4235,Tf5p_5W,,
7050101,화물차,경형,LPG,CO,’15,,4.1425E-16*V^(7.2766),Tf10p_5W,,
7030401,승합차,대형,휘발유,GDI_PM25,’10>,,0.92*0.0025,Tf5p_3W,,
7050101,화물차,경형,LPG,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050101,화물차,경형,LPG,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050101,화물차,경형,LPG,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’90<,,36.169*V^(-0.7587),Tf10p_5W,,
7030401,승합차,대형,경유,CO,’95<,,28.205*V^(-0.5337),Tf5p_3W,,
7050201,화물차,소형,휘발유,CO,’91-’96,,39.402*V^(-0.8879),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’97-’99,,77.088*V^(-1.2078),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’00-’02,,41.669*V^(-1.2078),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’03-’05,,37.573*V^(-1.2078),Tf10p_5W,,
7030401,승합차,대형,경유,CO,’96-’00.9,,23.205*V^(-0.5425),Tf5p_3W,,
7050201,화물차,소형,휘발유,CO,’06-’08,,32.899*V^(-1.2078),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’09-’11,,9.2000E-05*V^2-6.5320E-03*V+2.0654E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’12-’13,,8.9120E-05*V^2-6.3275E-03*V+2.0007E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’14,,8.6240E-05*V^2-6.1230E-03*V+1.9361E-01,Tf10p_5W,,
7030401,승합차,대형,경유,CO,’00.10-’04.8,,21.348*V^(-0.5806),Tf5p_3W,,
7050201,화물차,소형,휘발유,CO,’15,,8.3360E-05*V^2-5.9186E-03*V+1.8714E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7030401,승합차,대형,경유,CO,’04.9-’07,,9.6452*V^(-0.5291),Tf5p_3W,,
7050201,화물차,소형,휘발유,CO,’90<,,36.169*V^(-0.7587),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’91-’96,,39.402*V^(-0.8879),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’97-’99,,77.088*V^(-1.2078),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’00-’02,,41.669*V^(-1.2078),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’03-’05,,36.578*V^(-1.2078),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’06-’08,,14.202*V^(-1.2078),Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’09-’11,,9.2000E-05*V^2-6.5320E-03*V+2.0654E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’12-’13,,8.9120E-05*V^2-6.3275E-03*V+2.0007E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’14,,8.6240E-05*V^2-6.1230E-03*V+1.9361E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’15,,8.3360E-05*V^2-5.9186E-03*V+1.8714E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050201,화물차,소형,휘발유,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_5W,,
7050301,화물차,중형,경유,VOC,’95<,,6.7755*V^(-0.5003),Tf5p_5W,,
7050301,화물차,중형,휘발유,VOC,’93>,V<=65,7,Tf10p_5W,,
7060101,특수차,구난차,경유,VOC,’95<,,6.7755*V^(-0.5003),Tf5p_5W,,
7060201,특수차,견인차,경유,VOC,’95<,,6.7755*V^(-0.5003),Tf5p_5W,,
7060301,특수차,기타,경유,VOC,’95<,,6.7755*V^(-0.5003),Tf5p_5W,,
7050301,화물차,중형,경유,VOC,’96-’00.9,,6.7532*V^(-0.5711),Tf5p_5W,,
7050301,화물차,중형,휘발유,VOC,’93>,V>65,3.5,Tf10p_5W,,
7060101,특수차,구난차,경유,VOC,’96-’00.9,,6.7532*V^(-0.5711),Tf5p_5W,,
7060201,특수차,견인차,경유,VOC,’96-’00.9,,6.7532*V^(-0.5711),Tf5p_5W,,
7060301,특수차,기타,경유,VOC,’96-’00.9,,6.7532*V^(-0.5711),Tf5p_5W,,
7050301,화물차,중형,경유,VOC,’00.10-’04.8,,6.8738*V^(-0.5913),Tf5p_5W,,
7050301,화물차,중형,휘발유,NOx,’93>,V<=65,4.5,Tf10p_5W,,
7060101,특수차,구난차,경유,VOC,’00.10-’04.8,,6.8738*V^(-0.5913),Tf5p_5W,,
7060201,특수차,견인차,경유,VOC,’00.10-’04.8,,6.8738*V^(-0.5913),Tf5p_5W,,
7060301,특수차,기타,경유,VOC,’00.10-’04.8,,6.8738*V^(-0.5913),Tf5p_5W,,
7050301,화물차,중형,경유,VOC,’04.9-’07,,2.0502*V^(-0.6504),Tf5p_5W,,
7050301,화물차,중형,휘발유,NOx,’93>,V>65,7.5,Tf10p_5W,,
7060101,특수차,구난차,경유,VOC,’04.9-’07,,2.0502*V^(-0.6504),Tf5p_5W,,
7060201,특수차,견인차,경유,VOC,’04.9-’07,,2.0502*V^(-0.6504),Tf5p_5W,,
7060301,특수차,기타,경유,VOC,’04.9-’07,,2.0502*V^(-0.6504),Tf5p_5W,,
7050301,화물차,중형,경유,VOC,’08-’10.9,,1.2991*V^(-0.6538),Tf5p_5W,,
7050301,화물차,중형,휘발유,MPI_PM10,all,V<=85,0.00030,Tf10p_5W,,
7060101,특수차,구난차,경유,VOC,’08-’10.9,,1.2991*V^(-0.6538),Tf5p_5W,,
7060201,특수차,견인차,경유,VOC,’08-’10.9,,1.2991*V^(-0.6538),Tf5p_5W,,
7060301,특수차,기타,경유,VOC,’08-’10.9,,1.2991*V^(-0.6538),Tf5p_5W,,
7050301,화물차,중형,경유,VOC,’10.10-’14,,1.6826*V^(-0.8045),Tf5p_5W,,
7050301,화물차,중형,휘발유,MPI_PM10,all,V>85,0.00075,Tf10p_5W,,
7060101,특수차,구난차,경유,VOC,’10.10-’14,,1.6826*V^(-0.8045),Tf5p_5W,,
7060201,특수차,견인차,경유,VOC,’10.10-’14,,1.6826*V^(-0.8045),Tf5p_5W,,
7060301,특수차,기타,경유,VOC,’10.10-’14,,1.6826*V^(-0.8045),Tf5p_5W,,
7050301,화물차,중형,경유,VOC,’15>,,2.4562*V^(-1.3145),Tf5p_5W,,
7050301,화물차,중형,휘발유,MPI_PM25,all,V<=85,0.92*0.00030,Tf10p_5W,,
7060101,특수차,구난차,경유,VOC,’15>,,2.4562*V^(-1.3145),Tf5p_5W,,
7060201,특수차,견인차,경유,VOC,’15>,,2.4562*V^(-1.3145),Tf5p_5W,,
7060301,특수차,기타,경유,VOC,’15>,,2.4562*V^(-1.3145),Tf5p_5W,,
7050301,화물차,중형,경유,NOx,’95<,,24.915*V^(-0.3942),Tf2p_5W,,
7050301,화물차,중형,휘발유,MPI_PM25,all,V>85,0.92*0.00075,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’95<,,24.915*V^(-0.3942),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’95<,,24.915*V^(-0.3942),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’95<,,24.915*V^(-0.3942),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’96-’00.9,,25.022*V^(-0.4240),Tf2p_5W,,
7050201,화물차,소형,경유,CO,’90<,,4.5854*V^(-0.3613),Tf5p_5W,,
7060101,특수차,구난차,경유,NOx,’96-’00.9,,25.022*V^(-0.4240),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’96-’00.9,,25.022*V^(-0.4240),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’96-’00.9,,25.022*V^(-0.4240),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’00.10-’04.8,,17.3032*V^(-0.3660),Tf2p_5W,,
7050201,화물차,소형,경유,CO,’91-’95,,3.4774*V^(-0.3483),Tf5p_5W,,
7060101,특수차,구난차,경유,NOx,’00.10-’04.8,,17.3032*V^(-0.3660),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’00.10-’04.8,,17.3032*V^(-0.3660),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’00.10-’04.8,,17.3032*V^(-0.3660),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’00.10-’04.8,,0.3259*V^(0.5773),Tf2p_5W,,
7050401,화물차,대형,휘발유,VOC,’93>,V<=65,7,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’00.10-’04.8,,0.3259*V^(0.5773),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’00.10-’04.8,,0.3259*V^(0.5773),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’00.10-’04.8,,0.3259*V^(0.5773),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’04.9-’07,,17.3032*V^(-0.3660),Tf2p_5W,,
7050401,화물차,대형,휘발유,VOC,’93>,V>65,3.5,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’04.9-’07,,17.3032*V^(-0.3660),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’04.9-’07,,17.3032*V^(-0.3660),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’04.9-’07,,17.3032*V^(-0.3660),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’04.9-’07,,0.3259*V^(0.5773),Tf2p_5W,,
7050401,화물차,대형,휘발유,NOx,’93>,V<=65,4.5,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’04.9-’07,,0.3259*V^(0.5773),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’04.9-’07,,0.3259*V^(0.5773),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’04.9-’07,,0.3259*V^(0.5773),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’08-’10.9,,17.3032*V^(-0.3660),Tf2p_5W,,
7050401,화물차,대형,휘발유,NOx,’93>,V>65,7.5,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’08-’10.9,,17.3032*V^(-0.3660),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’08-’10.9,,17.3032*V^(-0.3660),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’08-’10.9,,17.3032*V^(-0.3660),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’08-’10.9,,0.3259*V^(0.5773),Tf2p_5W,,
7050401,화물차,대형,휘발유,MPI_PM10,all,V<=85,0.00030,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’08-’10.9,,0.3259*V^(0.5773),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’08-’10.9,,0.3259*V^(0.5773),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’08-’10.9,,0.3259*V^(0.5773),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’10.10-’14,,17.2485*V^(-0.4040),Tf2p_5W,,
7050401,화물차,대형,휘발유,MPI_PM10,all,V>85,0.00075,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’10.10-’14,,17.2485*V^(-0.4040),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’10.10-’14,,17.2485*V^(-0.4040),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’10.10-’14,,17.2485*V^(-0.4040),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’10.10-’14,,1.1797*V^(0.2308),Tf2p_5W,,
7050401,화물차,대형,휘발유,MPI_PM25,all,V<=85,0.92*0.00030,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’10.10-’14,,1.1797*V^(0.2308),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’10.10-’14,,1.1797*V^(0.2308),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’10.10-’14,,1.1797*V^(0.2308),Tf2p_5W,,
7050301,화물차,중형,경유,NOx,’15>,,42.7393*V^(-1.2949),Tf2p_5W,,
7050401,화물차,대형,휘발유,MPI_PM25,all,V>85,0.92*0.00075,Tf10p_5W,,
7060101,특수차,구난차,경유,NOx,’15>,,42.7393*V^(-1.2949),Tf2p_5W,,
7060201,특수차,견인차,경유,NOx,’15>,,42.7393*V^(-1.2949),Tf2p_5W,,
7060301,특수차,기타,경유,NOx,’15>,,42.7393*V^(-1.2949),Tf2p_5W,,
7050301,화물차,중형,경유,PM10,’95<,,3.6772*V^(-0.5514),Tf5p_5W,,
7050201,화물차,소형,경유,CO,’96-’97,,3.3934*V^(-0.3837),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’95<,,3.6772*V^(-0.5514),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’95<,,3.6772*V^(-0.5514),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’95<,,3.6772*V^(-0.5514),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’96-’00.9,,3.5285*V^(-0.5962),Tf5p_5W,,
7050201,화물차,소형,경유,CO,’98-’03,,4.0896*V^(-0.6083),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’96-’00.9,,3.5285*V^(-0.5962),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’96-’00.9,,3.5285*V^(-0.5962),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’96-’00.9,,3.5285*V^(-0.5962),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’00.10-’01,,1.4444*V^(-0.4824),Tf5p_5W,,
7050201,화물차,소형,경유,CO,’04-’07,,3.2797*V^(-0.8887),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’00.10-’01,,1.4444*V^(-0.4824),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’00.10-’01,,1.4444*V^(-0.4824),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’00.10-’01,,1.4444*V^(-0.4824),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’02-’04.8,,1.0432*V^(-0.4992),Tf5p_5W,,
7050201,화물차,소형,경유,CO,’08-’11,,4.222*V^(-1.4035),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’02-’04.8,,1.0432*V^(-0.4992),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’02-’04.8,,1.0432*V^(-0.4992),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’02-’04.8,,1.0432*V^(-0.4992),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’04.9-’07,,0.2979*V^(-0.4008),Tf5p_5W,,
7050201,화물차,소형,경유,CO,’08-’11,,0.01166*V^(0.09222),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’04.9-’07,,0.2979*V^(-0.4008),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’04.9-’07,,0.2979*V^(-0.4008),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’04.9-’07,,0.2979*V^(-0.4008),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’08-’10.9,,0.0539*V^(-0.5182),Tf5p_5W,,
7050201,화물차,소형,경유,CO,’12-’16.8,,4.222*V^(-1.4035),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’08-’10.9,,0.0539*V^(-0.5182),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’08-’10.9,,0.0539*V^(-0.5182),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’08-’10.9,,0.0539*V^(-0.5182),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’08-’10.9,,0.0002*V-0.00756,Tf5p_5W,,
7050201,화물차,소형,경유,CO,’12-’16.8,,0.01166*V^(0.09222),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’08-’10.9,,0.0002*V-0.00756,Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’08-’10.9,,0.0002*V-0.00756,Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’08-’10.9,,0.0002*V-0.00756,Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’10.10-’14,,0.0469*V^(-0.4674),Tf5p_5W,,
7050501,화물차,특수형,경유,VOC,’95<,,6.7755*V^(-0.5003),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’10.10-’14,,0.0469*V^(-0.4674),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’10.10-’14,,0.0469*V^(-0.4674),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’10.10-’14,,0.0469*V^(-0.4674),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’10.10-’14,,0.000168*V-0.00516,Tf5p_5W,,
7050501,화물차,특수형,경유,VOC,’96-’00.9,,6.7532*V^(-0.5711),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’10.10-’14,,0.000168*V-0.00516,Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’10.10-’14,,0.000168*V-0.00516,Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’10.10-’14,,0.000168*V-0.00516,Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’15>,,0.0081*V^(-0.5182),Tf5p_5W,,
7050501,화물차,특수형,경유,VOC,’00.10-’04.8,,6.8738*V^(-0.5913),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’15>,,0.0081*V^(-0.5182),Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’15>,,0.0081*V^(-0.5182),Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’15>,,0.0081*V^(-0.5182),Tf5p_5W,,
7050301,화물차,중형,경유,PM10,’15>,,3.0000E-05*V-0.0011,Tf5p_5W,,
7050501,화물차,특수형,경유,VOC,’04.9-’07,,2.0502*V^(-0.6504),Tf5p_5W,,
7060101,특수차,구난차,경유,PM10,’15>,,3.0000E-05*V-0.0011,Tf5p_5W,,
7060201,특수차,견인차,경유,PM10,’15>,,3.0000E-05*V-0.0011,Tf5p_5W,,
7060301,특수차,기타,경유,PM10,’15>,,3.0000E-05*V-0.0011,Tf5p_5W,,
7050301,화물차,중형,경유,PM25,’95<,,0.92*3.6772*V^(-0.5514),Tf5p_5W,,
7050501,화물차,특수형,경유,VOC,’08-’10.9,,1.2991*V^(-0.6538),Tf5p_5W,,
7060101,특수차,구난차,경유,PM25,’95<,,0.92*3.6772*V^(-0.5514),Tf5p_5W,,
7060201,특수차,견인차,경유,PM25,’95<,,0.92*3.6772*V^(-0.5514),Tf5p_5W,,
7060301,특수차,기타,경유,PM25,’95<,,0.92*3.6772*V^(-0.5514),Tf5p_5W,,
7050301,화물차,중형,경유,PM25,’96-’00.9,,0.92*3.5285*V^(-0.5962),Tf5p_5W,,
7050501,화물차,특수형,경유,VOC,’10.10-’14,,1.6826*V^(-0.8045),Tf5p_5W,,
7060101,특수차,구난차,경유,PM25,’96-’00.9,,0.92*3.5285*V^(-0.5962),Tf5p_5W,,
7060201,특수차,견인차,경유,PM25,’96-’00.9,,0.92*3.5285*V^(-0.5962),Tf5p_5W,,
7060301,특수차,기타,경유,PM25,’96-’00.9,,0.92*3.5285*V^(-0.5962),Tf5p_5W,,
7050301,화물차,중형,경유,PM25,’00.10-’01,,0.92*1.4444*V^(-0.4824),Tf5p_5W,,
7050501,화물차,특수형,경유,VOC,’15>,,2.4562*V^(-1.3145),Tf5p_5W,,
7060101,특수차,구난차,경유,PM25,’00.10-’01,,0.92*1.4444*V^(-0.4824),Tf5p_5W,,
7060201,특수차,견인차,경유,PM25,’00.10-’01,,0.92*1.4444*V^(-0.4824),Tf5p_5W,,
7060301,특수차,기타,경유,PM25,’00.10-’01,,0.92*1.4444*V^(-0.4824),Tf5p_5W,,
7050301,화물차,중형,경유,PM25,’02-’04.8,,0.92*1.0432*V^(-0.4992),Tf5p_5W,,
7050501,화물차,특수형,경유,NOx,’95<,,24.915*V^(-0.3942),Tf2p_5W,,
7060101,특수차,구난차,경유,PM25,’02-’04.8,,0.92*1.0432*V^(-0.4992),Tf5p_5W,,
7060201,특수차,견인차,경유,PM25,’02-’04.8,,0.92*1.0432*V^(-0.4992),Tf5p_5W,,
7060301,특수차,기타,경유,PM25,’02-’04.8,,0.92*1.0432*V^(-0.4992),Tf5p_5W,,
7050301,화물차,중형,경유,PM25,’04.9-’07,,0.92*0.2979*V^(-0.4008),Tf5p_5W,,
7050501,화물차,특수형,경유,NOx,’96-’00.9,,25.022*V^(-0.4240),Tf2p_5W,,
7060101,특수차,구난차,경유,PM25,’04.9-’07,,0.92*0.2979*V^(-0.4008),Tf5p_5W,,
7060201,특수차,견인차,경유,PM25,’04.9-’07,,0.92*0.2979*V^(-0.4008),Tf5p_5W,,
7060301,특수차,기타,경유,PM25,’04.9-’07,,0.92*0.2979*V^(-0.4008),Tf5p_5W,,
7050301,화물차,중형,경유,PM25,’08-’10.9,,0.92*0.0539*V^(-0.5182),Tf5p_5W,,
7050501,화물차,특수형,경유,NOx,’00.10-’04.8,,17.3032*V^(-0.3660),Tf2p_5W,,
7060101,특수차,구난차,경유,PM25,’08-’10.9,,0.92*0.0539*V^(-0.5182),Tf5p_5W,,
7060201,특수차,견인차,경유,PM25,’08-’10.9,,0.92*0.0539*V^(-0.5182),Tf5p_5W,,
7060301,특수차,기타,경유,PM25,’08-’10.9,,0.92*0.0539*V^(-0.5182),Tf5p_5W,,
7050301,화물차,중형,경유,PM25,’08-’10.9,,0.92*0.0002*V-0.00756,Tf5p_5W,,
7050501,화물차,특수형,경유,NOx,’00.10-’04.8,,0.3259*V^(0.5773),Tf2p_5W,,
7060101,특수차,구난차,경유,PM25,’08-’10.9,,0.92*0.0002*V-0.00756,Tf5p_5W,,
7060201,특수차,견인차,경유,PM25,’08-’10.9,,0.92*0.0002*V-0.00756,Tf5p_5W,,
